statement,sentiment,language,rating,source
Sbt could not resolve play23 snapshot for some reason Url generated for POM is correct but still sbt failes Im not maven expert but Im guessing that issue is in pom definition It was resolving fine 4 days earlier Snippet from my buildsbt scala scalaVersion  2111  resolvers  Sonatype Snapshots at httposssonatypeorgcontentrepositoriessnapshots  incOptions  incOptionsvaluewithNameHashingnameHashing  true  libraryDependencies  Seq   ws   anorm   jdbc   cache   orgpostgresql  postgresql  931101jdbc4   orgreactivemongo  play2reactivemongo  0105akka23SNAPSHOT    sbt log scala info Resolving orgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOT  warn  module not found orgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOT warn  local tried warn   Userssenzivy2localorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTivysivyxml warn  activatorlocal tried warn   fileUserssenzactivator121repositoryorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTivysivyxml warn  public tried warn   httprepo1mavenorgmaven2orgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTplay2reactivemongo_2110105akka23SNAPSHOTpom warn  typesafereleases tried warn   httprepotypesafecomtypesafereleasesorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTplay2reactivemongo_2110105akka23SNAPSHOTpom warn  typesafeivyreleasez tried warn   httprepotypesafecomtypesafeivyreleasesorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTivysivyxml warn  Typesafe Releases Repository tried warn   httprepotypesafecomtypesafereleasesorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTplay2reactivemongo_2110105akka23SNAPSHOTpom warn  Sonatype Snapshots tried warn   httposssonatypeorgcontentrepositoriessnapshotsorgreactivemongoplay2reactivemongo_2110105akka23SNAPSHOTplay2reactivemongo_2110105akka23SNAPSHOTpom ,0.5,javascript,2,github
Ive installed the plugin according to Readme file instructions But when I run sbt it fallswithan error   UNRESOLVED DEPENDENCIES  aucomonegeeksbtdotenvsbtdotenv1017 not found  Could you please help to install it properly,0.5,javascript,2,github
When using the included sample application or my own The routing breaks exception on startup  The exception   error application    6g1lejl0a  Internal server error for GET    playapiUnexpectedException Unexpected exceptionExceptionInInitializerError null 	at playcoreReloadableApplicationanonfunget1anonfunapply1anonfun1applyApplicationProviderscala152 play_210jar220 	at playcoreReloadableApplicationanonfunget1anonfunapply1anonfun1applyApplicationProviderscala112 play_210jar220 	at scalaOptionmapOptionscala145 scalalibraryjarna 	at playcoreReloadableApplicationanonfunget1anonfunapply1applyApplicationProviderscala112 play_210jar220 	at playcoreReloadableApplicationanonfunget1anonfunapply1applyApplicationProviderscala110 play_210jar220 	at scalautilSuccessflatMapTryscala200 scalalibraryjarna Caused by javalangExceptionInInitializerError null 	at RoutessetPrefixroutes_routingscala21 nana 	at playapiApplicationanonfunloadRoutes3applyApplicationscala247 play_210jar220 	at playapiApplicationanonfunloadRoutes3applyApplicationscala246 play_210jar220 	at scalaOptionmapOptionscala145 scalalibraryjarna 	at playapiApplicationclassloadRoutesApplicationscala246 play_210jar220 	at playapiDefaultApplicationloadRoutesApplicationscala399 play_210jar220 Caused by javalangRuntimeException ReactiveMongoPlugin error no ReactiveMongoHelper available 	at playmodulesreactivemongoReactiveMongoPluginanonfunhelper1applyReactiveMongoPluginscala25 play2reactivemongo_2100100SNAPSHOTjar0100SNAPSHOT 	at playmodulesreactivemongoReactiveMongoPluginanonfunhelper1applyReactiveMongoPluginscala25 play2reactivemongo_2100100SNAPSHOTjar0100SNAPSHOT 	at scalaOptiongetOrElseOptionscala120 scalalibraryjarna 	at playmodulesreactivemongoReactiveMongoPluginhelperReactiveMongoPluginscala25 play2reactivemongo_2100100SNAPSHOTjar0100SNAPSHOT 	at playmodulesreactivemongoReactiveMongoPlugindbReactiveMongoPluginscala76 play2reactivemongo_2100100SNAPSHOTjar0100SNAPSHOT 	at playmodulesreactivemongoMongoControllerclassdbMongoControllerscala35 play2reactivemongo_2100100SNAPSHOTjar0100SNAPSHOT   This exception goes away if the include  is removed from the routing file The line throwing the exception is line 25 in ReactiveMongoHelper   def helper  _helpergetOrElsethrow new RuntimeExceptionReactiveMongoPlugin error no ReactiveMongoHelper available   It seems that the helper is trying to be accessed before it is set,0.5,javascript,2,github
 Because ReactiveMongo has not upgraded to Akka 22x yet we pulled and upgraded the source to Akka 22 These libraries are stored in Eligosourcesnapshot repo until reactive is upgraded to Akka 22x  The MongodbReactiveJournal now uses the ReactiveMongo 09 code base  Added 2 additional indexes to the ReactiveMongo journal for counter and replay  Added logging when a GetLastError encounters a failure  Changed connectionclose to connectionaskClose  Upgraded Embedded Mongo to current version for both the Reactive and Casbah journals  Fixes 109,0.5,javascript,2,github
I apologize in advance if Im off base here I know very VERY little about scala macros and not much more about javas invoking of virtual   overridden methods  I ran into issues where a parent classtrait extended the Logging trait and then the concrete class defined the logger method manually or using slf4j LazyLogging or StrictLogging Any usage of that logger in the parent class seems to be calling comtypesafescalaloggingLoggers methods  which are  and throw a NotImplementedError instead of calling the overridden macro method from the slf4j Logger  I simplified this issue and replicated in the REPL  scala scala val logger  comtypesafescalaloggingslf4jLoggerorgslf4jLoggerFactory getLogger test scala logger comtypesafescalaloggingLogger info uheot scalaNotImplementedError an implementation is missing 	at scalaPredefqmarkqmarkqmarkPredefscala252 	at comtypesafescalaloggingBaseLoggerinfoLoggerscala95 ,0.5,javascript,2,github
Its now a standalone app to keep the environmental impact of one separate from the other as suggested by huntc,0.5,javascript,2,github
Im having problems getting snapshots downloaded from a different repo but that are also available on sonatype This is because play comes with  a modified sbtbootproperties that contains the following    temporarily while the IDE plugins are snapshots URL can be removed once Play itself is upgraded to 0130  sonatypeosssnapshots httposssonatypeorgcontentrepositoriessnapshots  This should be removed as play is upgraded to 0130  for more info on my issue see httpsgithubcomReactiveMongoReactiveMongoissues124,0.5,javascript,2,github
I use buildscala instead of buildsbt when I        import orgflywaydbsbtFlywayPlugin_  the sbt simply can not find this package  my pluginsbt is      logLevel  LevelWarn       The Typesafe repository     resolvers  Typesafe repository at httprepotypesafecomtypesafereleases      resolvers  Sonatype Snapshots at httposssonatypeorgcontentrepositoriessnapshots      resolvers  Flyway at httpflywaydborgrepo       Use the Play sbt plugin for Play projects     addSbtPlugincomtypesafeplay  sbtplugin  222      addSbtPlugincomtypesafesbteclipse  sbteclipseplugin  240      addSbtPlugincomgithubplay2war  play2warplugin  12beta4      addSbtPlugincomgooglecodeflyway  flywaysbt  23  ps I fellow the httpsgithubcomflywayflywaytreemasterflywaysample example just want import the sample head,0.5,javascript,2,github
Were using gkithttpsbitbucketorgkindleitgkit and the following code  precode trait JSONPicklerInstances    import orgjodatimeDateTime    implicit def BSONObjectIDPickler JSONPicklerBSONObjectID      new JSONPicklerBSONObjectID        def pickleboid BSONObjectID JsValue  JsStringboidstringify        def unpicklev JsValue path ListString String  BSONObjectID           def parses String            try  BSONObjectIDsright  catch  case e Throwable  egetMessageleft           for            js lt typecheckJsStringv pathidentity           id lt parsejsvalueleftMape  serror at pathmkString e          yield id                implicit def DateTimeJSONPickler JSONPicklerDateTime      new JSONPicklerDateTime        def pickledt DateTime JsValue  JsNumberdtgetMillis        def unpicklev JsValue path ListString String  DateTime  for          js lt typecheckJsNumberv pathidentity        yield new DateTimejsvaluetoLong       codepre  break when compiling with the following error  precode error   last tree to typer Identanon error               symbol anonymous class anon flags final error    symbol definition final class anon extends JSONPicklerorgjodatimeDateTime error                  tpe playmodulesgjsonJSONPicklerorgjodatimeDateTime error        symbol owners anonymous class anon  method DateTimeJSONPickler  trait JSONPicklerInstances  package app error       context owners method DateTimeJSONPickler  trait JSONPicklerInstances  package app error  error  Enclosing template or block  error  error Apply  def init playmodulesgjsonJSONPicklerorgjodatimeDateTime treetpeplaymodulesgjsonJSONPicklerorgjodatimeDateTime error   new anoninit  def init playmodulesgjsonJSONPicklerorgjodatimeDateTime treetpeplaymodulesgjsonJSONPicklerorgjodatimeDateTime error   Nil error  error  error  Expanded type of tree  error  error TypeRef error   TypeSymbol error     final class anon extends JSONPicklerorgjodatimeDateTime error    error  codepre,0.5,javascript,2,github
I use Scala 2103 and SBT 0123  My buildsbt file  import comtypesafesbtSbtStartScript  seqSbtStartScriptstartScriptForClassesSettings _  organization   comexample  version        01  scalaVersion   2102  scalacOptions  Sequnchecked deprecation encoding utf8  resolvers  Seq   spray repo at httpreposprayio   libraryDependencies  Seq   iospray               spraycan      11M8   iospray               sprayrouting  11M8   iospray               spraytestkit  11M8   comtypesafeakka     akkaactor     214   comtypesafeakka     akkatestkit   214   orgspecs2            specs2         114  test   orgreactivemongo    reactivemongo   09   seqRevolversettings _   When I add Reactive Mongo and compile by SBT I see this    compile info Updating fileUsersrafalSbtProjectsspraytemplatedefaultac1af6 info Resolving playplayiteratees_210210  warn 	module not found playplayiteratees_210210 warn  local tried warn   Usersrafalivy2localplayplayiteratees_210210ivysivyxml warn  spray repo tried warn   httpreposprayioplayplayiteratees_210210playiteratees_210210pom warn  public tried warn   httprepo1mavenorgmaven2playplayiteratees_210210playiteratees_210210pom info Resolving orgspecs2scalazcore_210700  info downloading httprepo1mavenorgmaven2orgreactivemongoreactivemongo_21009reactivemongo_21009jar  info 	SUCCESSFUL  orgreactivemongoreactivemongo_21009reactivemongo_210jar 2523ms info downloading httprepo1mavenorgmaven2orgreactivemongoreactivemongobsonmacros_21009reactivemongobsonmacros_21009jar  info 	SUCCESSFUL  orgreactivemongoreactivemongobsonmacros_21009reactivemongobsonmacros_210jar 652ms info downloading httprepo1mavenorgmaven2orgreactivemongoreactivemongobson_21009reactivemongobson_21009jar  info 	SUCCESSFUL  orgreactivemongoreactivemongobson_21009reactivemongobson_210jar 804ms warn 	 warn 	          UNRESOLVED DEPENDENCIES          warn 	 warn 	 playplayiteratees_210210 not found warn 	 trace Stack trace suppressed run last update for the full output error update sbtResolveException unresolved dependency playplayiteratees_210210 not found error Total time 7 s completed Oct 14 2013 75858 PM   Am I doing something wrong,0.5,javascript,2,github
Im having issues on heroku my staged project throws these errors   javalangNoClassDefFoundError Could not initialize class reactivemongobsonBSONObjectID  20131003T0902468585480000 appweb1 	at playmodulesreactivemongojsonBSONFormatsBSONObjectIDFormatanonfunpartialReads4applyOrElsejsonscala99  20131003T0902468586300000 appweb1 	at playmodulesreactivemongojsonBSONFormatsBSONObjectIDFormatanonfunpartialReads4applyOrElsejsonscala98  I suspect some environmentdependent exception to be thrown on object initialisation but I cantt reproduce this in the scala repl  Any clues on what could be wrong,0.5,javascript,2,github
Hi  I cant seem to include this in my Play project is there a problem with the bitbucket repository   warn  module not found playmodulesreactivemongoplay2reactivemongo_29101SNAPSHOT warn  local tried warn   Usersalexbinplay203frameworkrepositorylocalplaymodulesreactivemongoplay2reactivemongo_29101SNAPSHOTivysivyxml warn  Typesafe Releases Repository tried warn   httprepotypesafecomtypesafereleasesplaymodulesreactivemongoplay2reactivemongo_29101SNAPSHOTplay2reactivemongo_29101SNAPSHOTpom warn  Typesafe Snapshots Repository tried warn   httprepotypesafecomtypesafesnapshotsplaymodulesreactivemongoplay2reactivemongo_29101SNAPSHOTplay2reactivemongo_29101SNAPSHOTpom warn  My GitHub Play Repository tried warn   httpalexanderjarvisgithubcomsnapshotsplaymodulesreactivemongoplay2reactivemongo_29101SNAPSHOTivysivyxml warn  sgodbillon tried warn   httpsbitbucketorgsgodbillonrepositoryrawmastersnapshotsplaymodulesreactivemongoplay2reactivemongo_29101SNAPSHOTplay2reactivemongo_29101SNAPSHOTpom warn  public tried warn   httprepo1mavenorgmaven2playmodulesreactivemongoplay2reactivemongo_29101SNAPSHOTplay2reactivemongo_29101SNAPSHOTpom warn                          warn 	          UNRESOLVED DEPENDENCIES          warn 	 warn 	 playmodulesreactivemongoplay2reactivemongo_29101SNAPSHOT not found warn 	 error fileUsersalexgithubmeepmeepupdate sbtResolveException unresolved dependency playmodulesreactivemongoplay2reactivemongo_29101SNAPSHOT not found error Total time 14 s completed Sep 24 2012 35657 PM   Thanks Alex,0.5,javascript,2,github
